target_id,model_name,run_name,mutant_id,killed,n_killing_tests,eligible_test_count,trivial
jxpath_1f_jj_3R_19__line3419_3440,qwen2.5-coder:14b,batch06__JxPath_1__jj_3R_19__jxpath_1f_jj_3R_19_line3419,m03,1,10,136,False
jxpath_1f_jj_3R_19__line3419_3440,qwen2.5-coder:14b,batch06__JxPath_1__jj_3R_19__jxpath_1f_jj_3R_19_line3419,m04,1,33,136,False
jxpath_1f_jj_3R_19__line3419_3440,qwen2.5-coder:14b,batch06__JxPath_1__jj_3R_19__jxpath_1f_jj_3R_19_line3419,m05,1,75,136,False
jxpath_1f_jj_3R_19__line3419_3440,qwen2.5-coder:14b,batch06__JxPath_1__jj_3R_19__jxpath_1f_jj_3R_19_line3419,m06,1,11,136,False
jxpath_1f_jj_3R_19__line3419_3440,qwen2.5-coder:14b,batch06__JxPath_1__jj_3R_19__jxpath_1f_jj_3R_19_line3419,m07,1,10,136,False
jxpath_1f_jj_3R_19__line3419_3440,qwen2.5-coder:14b,batch06__JxPath_1__jj_3R_19__jxpath_1f_jj_3R_19_line3419,m08,0,0,136,n/a
jxpath_6f_canConvert__line51_148,qwen2.5-coder:14b,batch06__JxPath_6__canConvert__jxpath_6f_canConvert_line51,m01,0,0,20,n/a
jxpath_6f_canConvert__line51_148,qwen2.5-coder:14b,batch06__JxPath_6__canConvert__jxpath_6f_canConvert_line51,m02,1,5,20,False
jxpath_6f_canConvert__line51_148,qwen2.5-coder:14b,batch06__JxPath_6__canConvert__jxpath_6f_canConvert_line51,m03,1,11,20,False
jxpath_6f_canConvert__line51_148,qwen2.5-coder:14b,batch06__JxPath_6__canConvert__jxpath_6f_canConvert_line51,m04,0,0,20,n/a
jxpath_6f_canConvert__line51_148,qwen2.5-coder:14b,batch06__JxPath_6__canConvert__jxpath_6f_canConvert_line51,m05,1,4,20,False
jxpath_6f_canConvert__line51_148,qwen2.5-coder:14b,batch06__JxPath_6__canConvert__jxpath_6f_canConvert_line51,m06,1,5,20,False
jxpath_6f_canConvert__line51_148,qwen2.5-coder:14b,batch06__JxPath_6__canConvert__jxpath_6f_canConvert_line51,m07,1,1,20,False
jxpath_6f_canConvert__line51_148,qwen2.5-coder:14b,batch06__JxPath_6__canConvert__jxpath_6f_canConvert_line51,m08,1,1,20,False
lang_1f_binaryBeMsb0ToHexDigit__line511_582,qwen2.5-coder:14b,batch06__Lang_1__binaryBeMsb0ToHexDigit__lang_1f_binaryBeMsb0ToHexDigit_line511,m01,1,2,2,True
lang_1f_binaryBeMsb0ToHexDigit__line511_582,qwen2.5-coder:14b,batch06__Lang_1__binaryBeMsb0ToHexDigit__lang_1f_binaryBeMsb0ToHexDigit_line511,m02,1,2,2,True
lang_1f_binaryBeMsb0ToHexDigit__line511_582,qwen2.5-coder:14b,batch06__Lang_1__binaryBeMsb0ToHexDigit__lang_1f_binaryBeMsb0ToHexDigit_line511,m03,1,1,2,False
lang_1f_binaryBeMsb0ToHexDigit__line511_582,qwen2.5-coder:14b,batch06__Lang_1__binaryBeMsb0ToHexDigit__lang_1f_binaryBeMsb0ToHexDigit_line511,m04,1,2,2,False
lang_1f_binaryBeMsb0ToHexDigit__line511_582,qwen2.5-coder:14b,batch06__Lang_1__binaryBeMsb0ToHexDigit__lang_1f_binaryBeMsb0ToHexDigit_line511,m05,1,1,2,False
lang_1f_binaryBeMsb0ToHexDigit__line511_582,qwen2.5-coder:14b,batch06__Lang_1__binaryBeMsb0ToHexDigit__lang_1f_binaryBeMsb0ToHexDigit_line511,m06,1,2,2,True
lang_1f_binaryBeMsb0ToHexDigit__line511_582,qwen2.5-coder:14b,batch06__Lang_1__binaryBeMsb0ToHexDigit__lang_1f_binaryBeMsb0ToHexDigit_line511,m07,0,0,2,n/a
lang_1f_binaryBeMsb0ToHexDigit__line511_582,qwen2.5-coder:14b,batch06__Lang_1__binaryBeMsb0ToHexDigit__lang_1f_binaryBeMsb0ToHexDigit_line511,m08,1,1,2,False
lang_1f_binaryToHexDigitMsb0_4bits__line403_474,qwen2.5-coder:14b,batch06__Lang_1__binaryToHexDigitMsb0_4bits__lang_1f_binaryToHexDigitMsb0_4bits_line403,m01,0,0,2,n/a
lang_1f_binaryToHexDigitMsb0_4bits__line403_474,qwen2.5-coder:14b,batch06__Lang_1__binaryToHexDigitMsb0_4bits__lang_1f_binaryToHexDigitMsb0_4bits_line403,m02,1,1,2,False
lang_1f_binaryToHexDigitMsb0_4bits__line403_474,qwen2.5-coder:14b,batch06__Lang_1__binaryToHexDigitMsb0_4bits__lang_1f_binaryToHexDigitMsb0_4bits_line403,m03,1,1,2,False
lang_1f_binaryToHexDigitMsb0_4bits__line403_474,qwen2.5-coder:14b,batch06__Lang_1__binaryToHexDigitMsb0_4bits__lang_1f_binaryToHexDigitMsb0_4bits_line403,m04,1,2,2,False
lang_1f_binaryToHexDigitMsb0_4bits__line403_474,qwen2.5-coder:14b,batch06__Lang_1__binaryToHexDigitMsb0_4bits__lang_1f_binaryToHexDigitMsb0_4bits_line403,m05,1,1,2,False
lang_1f_binaryToHexDigitMsb0_4bits__line403_474,qwen2.5-coder:14b,batch06__Lang_1__binaryToHexDigitMsb0_4bits__lang_1f_binaryToHexDigitMsb0_4bits_line403,m06,1,1,2,False
lang_1f_binaryToHexDigitMsb0_4bits__line403_474,qwen2.5-coder:14b,batch06__Lang_1__binaryToHexDigitMsb0_4bits__lang_1f_binaryToHexDigitMsb0_4bits_line403,m07,1,2,2,False
lang_1f_binaryToHexDigitMsb0_4bits__line403_474,qwen2.5-coder:14b,batch06__Lang_1__binaryToHexDigitMsb0_4bits__lang_1f_binaryToHexDigitMsb0_4bits_line403,m08,1,2,2,False
lang_1f_binaryToHexDigit__line300_365,qwen2.5-coder:14b,batch06__Lang_1__binaryToHexDigit__lang_1f_binaryToHexDigit_line300,m01,1,1,2,False
lang_1f_binaryToHexDigit__line300_365,qwen2.5-coder:14b,batch06__Lang_1__binaryToHexDigit__lang_1f_binaryToHexDigit_line300,m02,1,1,2,False
lang_1f_binaryToHexDigit__line300_365,qwen2.5-coder:14b,batch06__Lang_1__binaryToHexDigit__lang_1f_binaryToHexDigit_line300,m03,1,2,2,False
lang_1f_binaryToHexDigit__line300_365,qwen2.5-coder:14b,batch06__Lang_1__binaryToHexDigit__lang_1f_binaryToHexDigit_line300,m05,1,2,2,False
lang_1f_binaryToHexDigit__line300_365,qwen2.5-coder:14b,batch06__Lang_1__binaryToHexDigit__lang_1f_binaryToHexDigit_line300,m06,1,2,2,False
lang_1f_binaryToHexDigit__line300_365,qwen2.5-coder:14b,batch06__Lang_1__binaryToHexDigit__lang_1f_binaryToHexDigit_line300,m07,1,2,2,False
lang_1f_binaryToHexDigit__line300_365,qwen2.5-coder:14b,batch06__Lang_1__binaryToHexDigit__lang_1f_binaryToHexDigit_line300,m08,1,2,2,False
lang_1f_format__line414_467,qwen2.5-coder:14b,batch06__Lang_1__format__lang_1f_format_line414,m07,1,6,15,False
lang_1f_hexDigitMsb0ToBinary__line220_265,qwen2.5-coder:14b,batch06__Lang_1__hexDigitMsb0ToBinary__lang_1f_hexDigitMsb0ToBinary_line220,m01,1,1,1,False
lang_1f_hexDigitMsb0ToBinary__line220_265,qwen2.5-coder:14b,batch06__Lang_1__hexDigitMsb0ToBinary__lang_1f_hexDigitMsb0ToBinary_line220,m02,1,1,1,False
lang_1f_hexDigitMsb0ToBinary__line220_265,qwen2.5-coder:14b,batch06__Lang_1__hexDigitMsb0ToBinary__lang_1f_hexDigitMsb0ToBinary_line220,m03,1,1,1,False
lang_1f_hexDigitMsb0ToBinary__line220_265,qwen2.5-coder:14b,batch06__Lang_1__hexDigitMsb0ToBinary__lang_1f_hexDigitMsb0ToBinary_line220,m04,1,1,1,False
lang_1f_hexDigitMsb0ToBinary__line220_265,qwen2.5-coder:14b,batch06__Lang_1__hexDigitMsb0ToBinary__lang_1f_hexDigitMsb0ToBinary_line220,m08,1,1,1,False
lang_36f_appendInternal__line454_551,qwen2.5-coder:14b,batch06__Lang_36__appendInternal__lang_36f_appendInternal_line454,m01,1,9,111,False
lang_36f_appendInternal__line454_551,qwen2.5-coder:14b,batch06__Lang_36__appendInternal__lang_36f_appendInternal_line454,m02,0,0,111,n/a
lang_36f_appendInternal__line454_551,qwen2.5-coder:14b,batch06__Lang_36__appendInternal__lang_36f_appendInternal_line454,m03,1,7,111,False
lang_36f_appendInternal__line454_551,qwen2.5-coder:14b,batch06__Lang_36__appendInternal__lang_36f_appendInternal_line454,m04,1,7,111,False
lang_36f_appendInternal__line454_551,qwen2.5-coder:14b,batch06__Lang_36__appendInternal__lang_36f_appendInternal_line454,m05,1,15,111,False
lang_36f_appendInternal__line454_551,qwen2.5-coder:14b,batch06__Lang_36__appendInternal__lang_36f_appendInternal_line454,m06,1,7,111,False
lang_36f_appendInternal__line454_551,qwen2.5-coder:14b,batch06__Lang_36__appendInternal__lang_36f_appendInternal_line454,m07,1,61,111,False
lang_36f_appendInternal__line454_551,qwen2.5-coder:14b,batch06__Lang_36__appendInternal__lang_36f_appendInternal_line454,m08,1,77,111,False
lang_36f_append__line367_409,qwen2.5-coder:14b,batch06__Lang_36__append__lang_36f_append_line367,m01,1,29,45,False
lang_36f_append__line367_409,qwen2.5-coder:14b,batch06__Lang_36__append__lang_36f_append_line367,m02,1,34,45,False
lang_36f_append__line367_409,qwen2.5-coder:14b,batch06__Lang_36__append__lang_36f_append_line367,m03,1,14,45,False
lang_36f_append__line367_409,qwen2.5-coder:14b,batch06__Lang_36__append__lang_36f_append_line367,m04,1,2,45,False
lang_36f_append__line367_409,qwen2.5-coder:14b,batch06__Lang_36__append__lang_36f_append_line367,m05,1,6,45,False
lang_36f_append__line367_409,qwen2.5-coder:14b,batch06__Lang_36__append__lang_36f_append_line367,m06,1,4,45,False
lang_36f_append__line367_409,qwen2.5-coder:14b,batch06__Lang_36__append__lang_36f_append_line367,m07,1,4,45,False
lang_36f_append__line367_409,qwen2.5-coder:14b,batch06__Lang_36__append__lang_36f_append_line367,m08,1,2,45,False
lang_37f_append__line441_491,qwen2.5-coder:14b,batch06__Lang_37__append__lang_37f_append_line441,m01,1,3,29,False
lang_37f_append__line441_491,qwen2.5-coder:14b,batch06__Lang_37__append__lang_37f_append_line441,m02,1,9,29,False
lang_37f_append__line441_491,qwen2.5-coder:14b,batch06__Lang_37__append__lang_37f_append_line441,m03,1,29,29,False
lang_37f_append__line441_491,qwen2.5-coder:14b,batch06__Lang_37__append__lang_37f_append_line441,m04,1,3,29,False
lang_37f_append__line441_491,qwen2.5-coder:14b,batch06__Lang_37__append__lang_37f_append_line441,m05,0,0,29,n/a
lang_37f_append__line441_491,qwen2.5-coder:14b,batch06__Lang_37__append__lang_37f_append_line441,m06,1,1,29,False
lang_37f_append__line441_491,qwen2.5-coder:14b,batch06__Lang_37__append__lang_37f_append_line441,m07,1,1,29,False
lang_37f_append__line441_491,qwen2.5-coder:14b,batch06__Lang_37__append__lang_37f_append_line441,m08,1,29,29,False
lang_40f_random__line225_284,qwen2.5-coder:14b,batch06__Lang_40__random__lang_40f_random_line225,m01,1,1,3,False
lang_40f_random__line225_284,qwen2.5-coder:14b,batch06__Lang_40__random__lang_40f_random_line225,m02,1,1,3,False
lang_40f_random__line225_284,qwen2.5-coder:14b,batch06__Lang_40__random__lang_40f_random_line225,m03,0,0,3,n/a
lang_40f_random__line225_284,qwen2.5-coder:14b,batch06__Lang_40__random__lang_40f_random_line225,m04,0,0,3,n/a
lang_40f_random__line225_284,qwen2.5-coder:14b,batch06__Lang_40__random__lang_40f_random_line225,m06,1,1,3,False
lang_40f_random__line225_284,qwen2.5-coder:14b,batch06__Lang_40__random__lang_40f_random_line225,m08,1,1,3,False
lang_5f_isNumber__line1310_1410,qwen2.5-coder:14b,batch06__Lang_5__isNumber__lang_5f_isNumber_line1310,m01,1,1,1,False
lang_5f_isNumber__line1310_1410,qwen2.5-coder:14b,batch06__Lang_5__isNumber__lang_5f_isNumber_line1310,m02,1,1,1,False
lang_5f_isNumber__line1310_1410,qwen2.5-coder:14b,batch06__Lang_5__isNumber__lang_5f_isNumber_line1310,m03,0,0,1,n/a
lang_5f_isNumber__line1310_1410,qwen2.5-coder:14b,batch06__Lang_5__isNumber__lang_5f_isNumber_line1310,m04,1,1,1,False
lang_5f_isNumber__line1310_1410,qwen2.5-coder:14b,batch06__Lang_5__isNumber__lang_5f_isNumber_line1310,m06,1,1,1,False
lang_5f_isNumber__line1310_1410,qwen2.5-coder:14b,batch06__Lang_5__isNumber__lang_5f_isNumber_line1310,m08,1,1,1,False
lang_60f_format__line373_426,qwen2.5-coder:14b,batch06__Lang_60__format__lang_60f_format_line373,m01,1,9,11,False
lang_64f_append__line403_452,qwen2.5-coder:14b,batch06__Lang_64__append__lang_64f_append_line403,m01,1,29,29,False
lang_64f_append__line403_452,qwen2.5-coder:14b,batch06__Lang_64__append__lang_64f_append_line403,m02,1,29,29,False
lang_64f_append__line403_452,qwen2.5-coder:14b,batch06__Lang_64__append__lang_64f_append_line403,m03,1,3,29,False
lang_64f_append__line403_452,qwen2.5-coder:14b,batch06__Lang_64__append__lang_64f_append_line403,m04,1,3,29,False
lang_64f_append__line403_452,qwen2.5-coder:14b,batch06__Lang_64__append__lang_64f_append_line403,m05,1,22,29,False
lang_64f_append__line403_452,qwen2.5-coder:14b,batch06__Lang_64__append__lang_64f_append_line403,m06,0,0,29,n/a
lang_64f_append__line403_452,qwen2.5-coder:14b,batch06__Lang_64__append__lang_64f_append_line403,m07,1,9,29,False
lang_64f_append__line403_452,qwen2.5-coder:14b,batch06__Lang_64__append__lang_64f_append_line403,m08,1,1,29,False
math_15f_insertEdges__line232_320,qwen2.5-coder:14b,batch06__Math_15__insertEdges__math_15f_insertEdges_line232,m01,0,0,3,n/a
math_15f_insertEdges__line232_320,qwen2.5-coder:14b,batch06__Math_15__insertEdges__math_15f_insertEdges_line232,m02,0,0,3,n/a
math_15f_insertEdges__line232_320,qwen2.5-coder:14b,batch06__Math_15__insertEdges__math_15f_insertEdges_line232,m03,0,0,3,n/a
math_15f_insertEdges__line232_320,qwen2.5-coder:14b,batch06__Math_15__insertEdges__math_15f_insertEdges_line232,m04,1,2,3,False
math_15f_insertEdges__line232_320,qwen2.5-coder:14b,batch06__Math_15__insertEdges__math_15f_insertEdges_line232,m05,1,3,3,False
math_15f_insertEdges__line232_320,qwen2.5-coder:14b,batch06__Math_15__insertEdges__math_15f_insertEdges_line232,m07,1,1,3,False
math_15f_insertEdges__line232_320,qwen2.5-coder:14b,batch06__Math_15__insertEdges__math_15f_insertEdges_line232,m08,1,2,3,False
math_23f_copy__line668_739,qwen2.5-coder:14b,batch06__Math_23__copy__math_23f_copy_line668,m01,0,0,3,n/a
math_23f_copy__line668_739,qwen2.5-coder:14b,batch06__Math_23__copy__math_23f_copy_line668,m02,1,3,3,True
math_23f_copy__line668_739,qwen2.5-coder:14b,batch06__Math_23__copy__math_23f_copy_line668,m03,1,1,3,False
math_23f_copy__line668_739,qwen2.5-coder:14b,batch06__Math_23__copy__math_23f_copy_line668,m04,0,0,3,n/a
math_23f_copy__line668_739,qwen2.5-coder:14b,batch06__Math_23__copy__math_23f_copy_line668,m05,0,0,3,n/a
math_23f_copy__line668_739,qwen2.5-coder:14b,batch06__Math_23__copy__math_23f_copy_line668,m06,0,0,3,n/a
math_23f_copy__line668_739,qwen2.5-coder:14b,batch06__Math_23__copy__math_23f_copy_line668,m07,0,0,3,n/a
math_23f_copy__line668_739,qwen2.5-coder:14b,batch06__Math_23__copy__math_23f_copy_line668,m08,0,0,3,n/a
math_36f_compareTo__line247_287,qwen2.5-coder:14b,batch06__Math_36__compareTo__math_36f_compareTo_line247,m01,0,0,18,n/a
math_36f_compareTo__line247_287,qwen2.5-coder:14b,batch06__Math_36__compareTo__math_36f_compareTo_line247,m02,0,0,18,n/a
math_36f_compareTo__line247_287,qwen2.5-coder:14b,batch06__Math_36__compareTo__math_36f_compareTo_line247,m03,0,0,18,n/a
math_36f_compareTo__line247_287,qwen2.5-coder:14b,batch06__Math_36__compareTo__math_36f_compareTo_line247,m04,0,0,18,n/a
math_36f_compareTo__line247_287,qwen2.5-coder:14b,batch06__Math_36__compareTo__math_36f_compareTo_line247,m05,0,0,18,n/a
math_36f_compareTo__line247_287,qwen2.5-coder:14b,batch06__Math_36__compareTo__math_36f_compareTo_line247,m06,0,0,18,n/a
math_36f_compareTo__line247_287,qwen2.5-coder:14b,batch06__Math_36__compareTo__math_36f_compareTo_line247,m07,1,9,18,False
math_36f_compareTo__line247_287,qwen2.5-coder:14b,batch06__Math_36__compareTo__math_36f_compareTo_line247,m08,0,0,18,n/a
math_36f_recurseSides__line436_510,qwen2.5-coder:14b,batch06__Math_36__recurseSides__math_36f_recurseSides_line436,m01,0,0,22,n/a
math_36f_recurseSides__line436_510,qwen2.5-coder:14b,batch06__Math_36__recurseSides__math_36f_recurseSides_line436,m03,0,0,22,n/a
math_36f_recurseSides__line436_510,qwen2.5-coder:14b,batch06__Math_36__recurseSides__math_36f_recurseSides_line436,m04,0,0,22,n/a
math_36f_recurseSides__line436_510,qwen2.5-coder:14b,batch06__Math_36__recurseSides__math_36f_recurseSides_line436,m05,1,7,22,False
math_36f_recurseSides__line436_510,qwen2.5-coder:14b,batch06__Math_36__recurseSides__math_36f_recurseSides_line436,m06,1,4,22,False
math_36f_recurseSides__line436_510,qwen2.5-coder:14b,batch06__Math_36__recurseSides__math_36f_recurseSides_line436,m07,1,1,22,False
math_36f_recurseSides__line436_510,qwen2.5-coder:14b,batch06__Math_36__recurseSides__math_36f_recurseSides_line436,m08,0,0,22,n/a
math_43f_regress__line759_823,qwen2.5-coder:14b,batch06__Math_43__regress__math_43f_regress_line759,m03,0,0,1,n/a
math_43f_regress__line759_823,qwen2.5-coder:14b,batch06__Math_43__regress__math_43f_regress_line759,m04,0,0,1,n/a
math_43f_regress__line759_823,qwen2.5-coder:14b,batch06__Math_43__regress__math_43f_regress_line759,m05,0,0,1,n/a
math_43f_regress__line759_823,qwen2.5-coder:14b,batch06__Math_43__regress__math_43f_regress_line759,m06,0,0,1,n/a
math_43f_regress__line759_823,qwen2.5-coder:14b,batch06__Math_43__regress__math_43f_regress_line759,m07,0,0,1,n/a
math_45f_scalb__line3036_3112,qwen2.5-coder:14b,batch06__Math_45__scalb__math_45f_scalb_line3036,m01,0,0,42,n/a
math_45f_scalb__line3036_3112,qwen2.5-coder:14b,batch06__Math_45__scalb__math_45f_scalb_line3036,m02,1,1,42,False
math_45f_scalb__line3036_3112,qwen2.5-coder:14b,batch06__Math_45__scalb__math_45f_scalb_line3036,m03,1,1,42,False
math_45f_scalb__line3036_3112,qwen2.5-coder:14b,batch06__Math_45__scalb__math_45f_scalb_line3036,m04,0,0,42,n/a
math_45f_scalb__line3036_3112,qwen2.5-coder:14b,batch06__Math_45__scalb__math_45f_scalb_line3036,m05,0,0,42,n/a
math_45f_scalb__line3036_3112,qwen2.5-coder:14b,batch06__Math_45__scalb__math_45f_scalb_line3036,m06,1,1,42,False
math_45f_scalb__line3036_3112,qwen2.5-coder:14b,batch06__Math_45__scalb__math_45f_scalb_line3036,m07,1,1,42,False
math_45f_scalb__line3036_3112,qwen2.5-coder:14b,batch06__Math_45__scalb__math_45f_scalb_line3036,m08,1,1,42,False
math_55f_round__line1330_1403,qwen2.5-coder:14b,batch06__Math_55__round__math_55f_round_line1330,m01,1,2,62,False
math_55f_round__line1330_1403,qwen2.5-coder:14b,batch06__Math_55__round__math_55f_round_line1330,m02,1,2,62,False
math_55f_round__line1330_1403,qwen2.5-coder:14b,batch06__Math_55__round__math_55f_round_line1330,m03,1,2,62,False
math_55f_round__line1330_1403,qwen2.5-coder:14b,batch06__Math_55__round__math_55f_round_line1330,m04,1,2,62,False
math_55f_round__line1330_1403,qwen2.5-coder:14b,batch06__Math_55__round__math_55f_round_line1330,m05,1,4,62,False
math_55f_round__line1330_1403,qwen2.5-coder:14b,batch06__Math_55__round__math_55f_round_line1330,m06,1,2,62,False
math_55f_round__line1330_1403,qwen2.5-coder:14b,batch06__Math_55__round__math_55f_round_line1330,m07,1,2,62,False
math_55f_round__line1330_1403,qwen2.5-coder:14b,batch06__Math_55__round__math_55f_round_line1330,m08,1,2,62,False
math_79f_evaluateStep__line166_260,qwen2.5-coder:14b,batch06__Math_79__evaluateStep__math_79f_evaluateStep_line166,m01,0,0,87,n/a
math_79f_evaluateStep__line166_260,qwen2.5-coder:14b,batch06__Math_79__evaluateStep__math_79f_evaluateStep_line166,m02,0,0,87,n/a
math_79f_evaluateStep__line166_260,qwen2.5-coder:14b,batch06__Math_79__evaluateStep__math_79f_evaluateStep_line166,m03,0,0,87,n/a
math_79f_evaluateStep__line166_260,qwen2.5-coder:14b,batch06__Math_79__evaluateStep__math_79f_evaluateStep_line166,m04,0,0,87,n/a
math_79f_evaluateStep__line166_260,qwen2.5-coder:14b,batch06__Math_79__evaluateStep__math_79f_evaluateStep_line166,m05,0,0,87,n/a
math_79f_evaluateStep__line166_260,qwen2.5-coder:14b,batch06__Math_79__evaluateStep__math_79f_evaluateStep_line166,m06,0,0,87,n/a
math_79f_evaluateStep__line166_260,qwen2.5-coder:14b,batch06__Math_79__evaluateStep__math_79f_evaluateStep_line166,m07,1,83,87,False
math_79f_evaluateStep__line166_260,qwen2.5-coder:14b,batch06__Math_79__evaluateStep__math_79f_evaluateStep_line166,m08,0,0,87,n/a
math_82f_roundUnscaled__line1074_1154,qwen2.5-coder:14b,batch06__Math_82__roundUnscaled__math_82f_roundUnscaled_line1074,m01,1,1,1,False
math_82f_roundUnscaled__line1074_1154,qwen2.5-coder:14b,batch06__Math_82__roundUnscaled__math_82f_roundUnscaled_line1074,m02,1,1,1,False
math_82f_roundUnscaled__line1074_1154,qwen2.5-coder:14b,batch06__Math_82__roundUnscaled__math_82f_roundUnscaled_line1074,m03,1,1,1,False
math_82f_roundUnscaled__line1074_1154,qwen2.5-coder:14b,batch06__Math_82__roundUnscaled__math_82f_roundUnscaled_line1074,m04,1,1,1,False
math_82f_roundUnscaled__line1074_1154,qwen2.5-coder:14b,batch06__Math_82__roundUnscaled__math_82f_roundUnscaled_line1074,m05,1,1,1,False
math_82f_roundUnscaled__line1074_1154,qwen2.5-coder:14b,batch06__Math_82__roundUnscaled__math_82f_roundUnscaled_line1074,m06,1,1,1,False
math_82f_roundUnscaled__line1074_1154,qwen2.5-coder:14b,batch06__Math_82__roundUnscaled__math_82f_roundUnscaled_line1074,m07,1,1,1,False
math_82f_roundUnscaled__line1074_1154,qwen2.5-coder:14b,batch06__Math_82__roundUnscaled__math_82f_roundUnscaled_line1074,m08,1,1,1,False
math_85f_dqd__line1318_1411,qwen2.5-coder:14b,batch06__Math_85__dqd__math_85f_dqd_line1318,m01,1,3,15,False
math_85f_dqd__line1318_1411,qwen2.5-coder:14b,batch06__Math_85__dqd__math_85f_dqd_line1318,m02,1,12,15,False
math_85f_dqd__line1318_1411,qwen2.5-coder:14b,batch06__Math_85__dqd__math_85f_dqd_line1318,m03,1,13,15,False
math_85f_dqd__line1318_1411,qwen2.5-coder:14b,batch06__Math_85__dqd__math_85f_dqd_line1318,m04,0,0,15,n/a
math_85f_dqd__line1318_1411,qwen2.5-coder:14b,batch06__Math_85__dqd__math_85f_dqd_line1318,m05,0,0,15,n/a
math_85f_dqd__line1318_1411,qwen2.5-coder:14b,batch06__Math_85__dqd__math_85f_dqd_line1318,m06,0,0,15,n/a
math_85f_dqd__line1318_1411,qwen2.5-coder:14b,batch06__Math_85__dqd__math_85f_dqd_line1318,m07,0,0,15,n/a
math_85f_dqd__line1318_1411,qwen2.5-coder:14b,batch06__Math_85__dqd__math_85f_dqd_line1318,m08,1,13,15,False
math_92f_localMin__line103_201,qwen2.5-coder:14b,batch06__Math_92__localMin__math_92f_localMin_line103,m01,1,3,3,False
math_92f_localMin__line103_201,qwen2.5-coder:14b,batch06__Math_92__localMin__math_92f_localMin_line103,m02,1,3,3,False
math_92f_localMin__line103_201,qwen2.5-coder:14b,batch06__Math_92__localMin__math_92f_localMin_line103,m03,0,0,3,n/a
math_92f_localMin__line103_201,qwen2.5-coder:14b,batch06__Math_92__localMin__math_92f_localMin_line103,m04,1,3,3,False
math_92f_localMin__line103_201,qwen2.5-coder:14b,batch06__Math_92__localMin__math_92f_localMin_line103,m06,1,3,3,True
math_92f_localMin__line103_201,qwen2.5-coder:14b,batch06__Math_92__localMin__math_92f_localMin_line103,m07,0,0,3,n/a
math_92f_localMin__line103_201,qwen2.5-coder:14b,batch06__Math_92__localMin__math_92f_localMin_line103,m08,0,0,3,n/a
mockito_1f_append__line332_378,qwen2.5-coder:14b,batch06__Mockito_1__append__mockito_1f_append_line332,m01,0,0,36,n/a
