group,mutants,killed_mutants,unique_target_tests,unique_failing_tests,unique_error_tests,kill_events,source_mode,wide_csv,long_csv
batch06__Closure_46__mayBeExpression__closure_46f_mayBeExpression_line487,8,4,100,87,0,95,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Closure_46__mayBeExpression__closure_46f_mayBeExpression_line487_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Closure_46__mayBeExpression__closure_46f_mayBeExpression_line487_kill_matrix_long.csv
batch06__Closure_47__tokenToName__closure_47f_tokenToName_line1461,8,0,656,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Closure_47__tokenToName__closure_47f_tokenToName_line1461_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Closure_47__tokenToName__closure_47f_tokenToName_line1461_kill_matrix_long.csv
batch06__Codec_11__pattern__codec_11f_pattern_line405,7,4,11,2,0,6,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Codec_11__pattern__codec_11f_pattern_line405_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Codec_11__pattern__codec_11f_pattern_line405_kill_matrix_long.csv
batch06__Codec_13__handleG__codec_13f_handleG_line408,6,5,5,4,0,15,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Codec_13__handleG__codec_13f_handleG_line408_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Codec_13__handleG__codec_13f_handleG_line408_kill_matrix_long.csv
batch06__Codec_13__handleJ__codec_13f_handleJ_line514,8,5,8,5,0,14,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Codec_13__handleJ__codec_13f_handleJ_line514_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Codec_13__handleJ__codec_13f_handleJ_line514_kill_matrix_long.csv
batch06__Codec_13__handleS__codec_13f_handleS_line597,5,5,8,6,0,20,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Codec_13__handleS__codec_13f_handleS_line597_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Codec_13__handleS__codec_13f_handleS_line597_kill_matrix_long.csv
batch06__Codec_17__transcodeRemaining__codec_17f_transcodeRemaining_line118,8,8,19,19,0,103,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Codec_17__transcodeRemaining__codec_17f_transcodeRemaining_line118_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Codec_17__transcodeRemaining__codec_17f_transcodeRemaining_line118_kill_matrix_long.csv
batch06__Codec_1__handleG__codec_1f_handleG_line418,8,4,3,3,0,6,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Codec_1__handleG__codec_1f_handleG_line418_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Codec_1__handleG__codec_1f_handleG_line418_kill_matrix_long.csv
batch06__Codec_1__handleJ__codec_1f_handleJ_line526,8,2,5,2,0,4,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Codec_1__handleJ__codec_1f_handleJ_line526_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Codec_1__handleJ__codec_1f_handleJ_line526_kill_matrix_long.csv
batch06__Codec_1__handleS__codec_1f_handleS_line612,5,2,6,1,0,2,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Codec_1__handleS__codec_1f_handleS_line612_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Codec_1__handleS__codec_1f_handleS_line612_kill_matrix_long.csv
batch06__Codec_9__read__codec_9f_read_line76,5,3,8,7,0,11,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Codec_9__read__codec_9f_read_line76_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Codec_9__read__codec_9f_read_line76_kill_matrix_long.csv
batch06__Collections_17__put__collections_17f_put_line254,8,5,13,11,0,37,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Collections_17__put__collections_17f_put_line254_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Collections_17__put__collections_17f_put_line254_kill_matrix_long.csv
batch06__Collections_17__size__collections_17f_size_line1027,8,6,15,13,0,14,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Collections_17__size__collections_17f_size_line1027_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Collections_17__size__collections_17f_size_line1027_kill_matrix_long.csv
batch06__Collections_1__containsKey__collections_1f_containsKey_line186,8,7,12,12,0,52,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Collections_1__containsKey__collections_1f_containsKey_line186_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Collections_1__containsKey__collections_1f_containsKey_line186_kill_matrix_long.csv
batch06__Collections_1__put__collections_1f_put_line255,8,4,12,12,0,26,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Collections_1__put__collections_1f_put_line255_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Collections_1__put__collections_1f_put_line255_kill_matrix_long.csv
batch06__Collections_1__swapPosition__collections_1f_swapPosition_line1043,7,0,6,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Collections_1__swapPosition__collections_1f_swapPosition_line1043_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Collections_1__swapPosition__collections_1f_swapPosition_line1043_kill_matrix_long.csv
batch06__Collections_21__containsKey__collections_21f_containsKey_line197,8,4,12,12,0,34,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Collections_21__containsKey__collections_21f_containsKey_line197_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Collections_21__containsKey__collections_21f_containsKey_line197_kill_matrix_long.csv
batch06__Collections_21__merge__collections_21f_merge_line1563,8,6,4,4,0,7,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Collections_21__merge__collections_21f_merge_line1563_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Collections_21__merge__collections_21f_merge_line1563_kill_matrix_long.csv
batch06__Collections_21__put__collections_21f_put_line290,8,3,13,13,0,30,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Collections_21__put__collections_21f_put_line290_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Collections_21__put__collections_21f_put_line290_kill_matrix_long.csv
batch06__Collections_22__size__collections_22f_size_line1301,8,8,17,16,0,17,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Collections_22__size__collections_22f_size_line1301_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Collections_22__size__collections_22f_size_line1301_kill_matrix_long.csv
batch06__Compress_10__read__compress_10f_read_line212,8,7,5,5,0,27,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Compress_10__read__compress_10f_read_line212_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Compress_10__read__compress_10f_read_line212_kill_matrix_long.csv
batch06__Compress_19__readDirectoryEntry__compress_19f_readDirectoryEntry_line291,7,0,5,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Compress_19__readDirectoryEntry__compress_19f_readDirectoryEntry_line291_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Compress_19__readDirectoryEntry__compress_19f_readDirectoryEntry_line291_kill_matrix_long.csv
batch06__Compress_1__generateMTFValues__compress_1f_generateMTFValues_line1542,8,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Compress_1__generateMTFValues__compress_1f_generateMTFValues_line1542_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Compress_1__generateMTFValues__compress_1f_generateMTFValues_line1542_kill_matrix_long.csv
batch06__Compress_21__readSubStreamsInfo__compress_21f_readSubStreamsInfo_line397,7,0,19,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Compress_21__readSubStreamsInfo__compress_21f_readSubStreamsInfo_line397_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Compress_21__readSubStreamsInfo__compress_21f_readSubStreamsInfo_line397_kill_matrix_long.csv
batch06__Compress_29__createLocalFileHeader__compress_29f_createLocalFileHeader_line1009,8,3,46,36,0,73,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Compress_29__createLocalFileHeader__compress_29f_createLocalFileHeader_line1009_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Compress_29__createLocalFileHeader__compress_29f_createLocalFileHeader_line1009_kill_matrix_long.csv
batch06__Compress_3__perform__compress_3f_perform_line64,7,5,23,23,0,72,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Compress_3__perform__compress_3f_perform_line64_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Compress_3__perform__compress_3f_perform_line64_kill_matrix_long.csv
batch06__Compress_43__detect__compress_43f_detect_line486,8,5,42,28,0,39,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Compress_43__detect__compress_43f_detect_line486_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Compress_43__detect__compress_43f_detect_line486_kill_matrix_long.csv
batch06__Compress_43__readFrameDescriptor__compress_43f_readFrameDescriptor_line190,6,6,33,32,0,133,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Compress_43__readFrameDescriptor__compress_43f_readFrameDescriptor_line190_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Compress_43__readFrameDescriptor__compress_43f_readFrameDescriptor_line190_kill_matrix_long.csv
batch06__Compress_46__processPaxHeader__compress_46f_processPaxHeader_line1021,8,5,17,15,0,18,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Compress_46__processPaxHeader__compress_46f_processPaxHeader_line1021_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Compress_46__processPaxHeader__compress_46f_processPaxHeader_line1021_kill_matrix_long.csv
batch06__Compress_7__initBlock__compress_7f_initBlock_line240,7,3,3,3,0,7,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Compress_7__initBlock__compress_7f_initBlock_line240_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Compress_7__initBlock__compress_7f_initBlock_line240_kill_matrix_long.csv
batch06__Compress_7__recvDecodingTables__compress_7f_recvDecodingTables_line416,8,7,3,3,0,20,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Compress_7__recvDecodingTables__compress_7f_recvDecodingTables_line416_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Compress_7__recvDecodingTables__compress_7f_recvDecodingTables_line416_kill_matrix_long.csv
batch06__Csv_11__initializeHeader__csv_11f_initializeHeader_line359,8,6,50,15,0,38,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Csv_11__initializeHeader__csv_11f_initializeHeader_line359_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Csv_11__initializeHeader__csv_11f_initializeHeader_line359_kill_matrix_long.csv
batch06__Csv_1__encapsulatedTokenLexer__csv_1f_encapsulatedTokenLexer_line181,6,4,13,11,0,28,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Csv_1__encapsulatedTokenLexer__csv_1f_encapsulatedTokenLexer_line181_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Csv_1__encapsulatedTokenLexer__csv_1f_encapsulatedTokenLexer_line181_kill_matrix_long.csv
batch06__Csv_1__nextToken__csv_1f_nextToken_line40,8,4,31,30,0,49,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Csv_1__nextToken__csv_1f_nextToken_line40_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Csv_1__nextToken__csv_1f_nextToken_line40_kill_matrix_long.csv
batch06__Csv_2__parseEncapsulatedToken__csv_2f_parseEncapsulatedToken_line198,3,3,14,12,0,16,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Csv_2__parseEncapsulatedToken__csv_2f_parseEncapsulatedToken_line198_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Csv_2__parseEncapsulatedToken__csv_2f_parseEncapsulatedToken_line198_kill_matrix_long.csv
batch06__Csv_4__equals__csv_4f_equals_line313,5,5,10,1,0,5,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Csv_4__equals__csv_4f_equals_line313_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Csv_4__equals__csv_4f_equals_line313_kill_matrix_long.csv
batch06__Csv_4__nextToken__csv_4f_nextToken_line82,7,4,65,63,0,89,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Csv_4__nextToken__csv_4f_nextToken_line82_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Csv_4__nextToken__csv_4f_nextToken_line82_kill_matrix_long.csv
batch06__Csv_4__parseEncapsulatedToken__csv_4f_parseEncapsulatedToken_line239,5,5,14,14,0,36,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Csv_4__parseEncapsulatedToken__csv_4f_parseEncapsulatedToken_line239_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Csv_4__parseEncapsulatedToken__csv_4f_parseEncapsulatedToken_line239_kill_matrix_long.csv
batch06__Csv_4__parseSimpleToken__csv_4f_parseSimpleToken_line185,4,4,62,49,0,84,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Csv_4__parseSimpleToken__csv_4f_parseSimpleToken_line185_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Csv_4__parseSimpleToken__csv_4f_parseSimpleToken_line185_kill_matrix_long.csv
batch06__Gson_11__nextUnquotedValue__gson_11f_nextUnquotedValue_line1025,4,2,80,80,0,84,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Gson_11__nextUnquotedValue__gson_11f_nextUnquotedValue_line1025_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Gson_11__nextUnquotedValue__gson_11f_nextUnquotedValue_line1025_kill_matrix_long.csv
batch06__Gson_1__extractTypeForHierarchy__gson_1f_extractTypeForHierarchy_line117,8,5,1,1,0,5,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Gson_1__extractTypeForHierarchy__gson_1f_extractTypeForHierarchy_line117_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Gson_1__extractTypeForHierarchy__gson_1f_extractTypeForHierarchy_line117_kill_matrix_long.csv
batch06__Gson_1__nextLiteral__gson_1f_nextLiteral_line971,6,1,183,1,0,1,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Gson_1__nextLiteral__gson_1f_nextLiteral_line971_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Gson_1__nextLiteral__gson_1f_nextLiteral_line971_kill_matrix_long.csv
batch06__Gson_2__equals__gson_2f_equals_line160,8,6,346,103,0,133,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Gson_2__equals__gson_2f_equals_line160_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Gson_2__equals__gson_2f_equals_line160_kill_matrix_long.csv
batch06__Gson_2__newDefaultImplementationConstructor__gson_2f_newDefaultImplementationConstructor_line127,8,2,202,6,0,7,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Gson_2__newDefaultImplementationConstructor__gson_2f_newDefaultImplementationConstructor_line127_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Gson_2__newDefaultImplementationConstructor__gson_2f_newDefaultImplementationConstructor_line127_kill_matrix_long.csv
batch06__Gson_2__parse__gson_2f_parse_line140,8,0,1,0,0,0,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Gson_2__parse__gson_2f_parse_line140_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Gson_2__parse__gson_2f_parse_line140_kill_matrix_long.csv
batch06__Gson_2__peek__gson_2f_peek_line86,8,6,33,29,0,47,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Gson_2__peek__gson_2f_peek_line86_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Gson_2__peek__gson_2f_peek_line86_kill_matrix_long.csv
batch06__Gson_2__rebalance__gson_2f_rebalance_line338,7,4,2,1,0,4,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Gson_2__rebalance__gson_2f_rebalance_line338_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Gson_2__rebalance__gson_2f_rebalance_line338_kill_matrix_long.csv
batch06__Gson_2__resolve__gson_2f_resolve_line324,8,7,357,342,0,646,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__Gson_2__resolve__gson_2f_resolve_line324_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__Gson_2__resolve__gson_2f_resolve_line324_kill_matrix_long.csv
batch06__JacksonCore_1__isNextTokenNameYes__jacksoncore_1f_isNextTokenNameYes_line902,8,6,4,4,0,10,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__JacksonCore_1__isNextTokenNameYes__jacksoncore_1f_isNextTokenNameYes_line902_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__JacksonCore_1__isNextTokenNameYes__jacksoncore_1f_isNextTokenNameYes_line902_kill_matrix_long.csv
batch06__JacksonCore_1__skipColon__jacksoncore_1f_skipColon_line2527,8,2,2,2,0,2,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__JacksonCore_1__skipColon__jacksoncore_1f_skipColon_line2527_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__JacksonCore_1__skipColon__jacksoncore_1f_skipColon_line2527_kill_matrix_long.csv
batch06__JacksonCore_1__writeSimpleObject__jacksoncore_1f_writeSimpleObject_line465,7,3,1,1,0,3,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__JacksonCore_1__writeSimpleObject__jacksoncore_1f_writeSimpleObject_line465_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__JacksonCore_1__writeSimpleObject__jacksoncore_1f_writeSimpleObject_line465_kill_matrix_long.csv
batch06__JacksonCore_22__finishToken__jacksoncore_22f_finishToken_line218,8,8,39,25,0,37,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__JacksonCore_22__finishToken__jacksoncore_22f_finishToken_line218_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__JacksonCore_22__finishToken__jacksoncore_22f_finishToken_line218_kill_matrix_long.csv
batch06__JacksonCore_22__startValueAfterColon__jacksoncore_22f_startValueAfterColon_line545,8,4,14,14,0,29,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__JacksonCore_22__startValueAfterColon__jacksoncore_22f_startValueAfterColon_line545_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__JacksonCore_22__startValueAfterColon__jacksoncore_22f_startValueAfterColon_line545_kill_matrix_long.csv
batch06__JacksonCore_25__finishAposName__jacksoncore_25f_finishAposName_line2136,8,5,2,2,0,8,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__JacksonCore_25__finishAposName__jacksoncore_25f_finishAposName_line2136_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__JacksonCore_25__finishAposName__jacksoncore_25f_finishAposName_line2136_kill_matrix_long.csv
batch06__JacksonCore_25__startValueAfterComma__jacksoncore_25f_startValueAfterComma_line812,8,6,20,20,0,24,test_results.csv,harness/reports/java_llm/kill_matrices/batch06__JacksonCore_25__startValueAfterComma__jacksoncore_25f_startValueAfterComma_line812_kill_matrix.csv,harness/reports/java_llm/kill_matrices/batch06__JacksonCore_25__startValueAfterComma__jacksoncore_25f_startValueAfterComma_line812_kill_matrix_long.csv
