run_name,run_dir,created_at_utc,started_at_utc,completed_at_utc,run_mode,run_status,failure_reason,failure_message,dataset,subject_id,version,target_id,target_id_meta,batch_id,run_group_id,run_index_for_target,runs_per_target,function_name,file_path,start_line,end_line,language,experiment_name,mutant_source,model_name,model_provider,prompt_name,prompt_version,temperature,n_requested_mutants,n_accepted_mutants,n_rejected_mutants,acceptance_rate,rej_duplicate_mutant,rej_unchanged_mutant,rej_non_executable_change,rej_non_executable_structural_change,rej_precode_not_found,rej_ambiguous_precode_match,rej_missing_or_invalid_aftercode,rej_missing_or_invalid_precode,generation_mode,dataset_split,missing_target_tests_policy,target_test_coverage_status,eligible_test_count,target_tests_csv_path,parsed_mutants_integrity,loaded_mutant_count,recovered_mutant_count,missing_mutant_count,notes,requested_mutant_count,indexed_input_row_count,indexed_used_row_count,deduplicated,total_mutants,build_successes,executable_mutants,killed_mutants,survived_mutants,baseline_failures,build_success_rate,executable_yield,mutation_score,parse_failed,parse_error_message,rej_invalid_json_response,indexed_rejected_artifact_count,target_run_count,new_mutants_for_target_in_run,repeated_mutants_from_prior_runs,cumulative_unique_mutants_for_target
batch16__JacksonCore_22__startValueAfterColon__jacksoncore_22f_startValueAfterColon_line545,harness/executions/java/llm/16/batch16__JacksonCore_22__startValueAfterColon__jacksoncore_22f_startValueAfterColon_line545,2026-07-13T13:47:34.009319+00:00,2026-07-13T13:47:11.225097+00:00,2026-07-13T13:47:34.009297+00:00,overwrite,generated,,,defects4j,JacksonCore_22,f,jacksoncore_22f__startValueAfterColon__line545_609,jacksoncore_22f__startValueAfterColon__line545,batch16,batch16__jacksoncore_22f_startValueAfterColon_line545,1,1,_startValueAfterColon,src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,545,609,java,batch16__JacksonCore_22__startValueAfterColon__jacksoncore_22f_startValueAfterColon_line545,llm,deepseek-coder-v2:16b,ollama,line_edit_prompt_v1,v1,0.8,16,11,5,0.6875,0,0,0,5,0,0,,,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,11,,,,,,,,,,,,,False,,0,5,6,0,0,0
batch16__JacksonCore_25__finishAposName__jacksoncore_25f_finishAposName_line2136,harness/executions/java/llm/16/batch16__JacksonCore_25__finishAposName__jacksoncore_25f_finishAposName_line2136,2026-07-13T13:48:18.073773+00:00,2026-07-13T13:47:55.671125+00:00,2026-07-13T13:48:18.073749+00:00,overwrite,generated,,,defects4j,JacksonCore_25,f,jacksoncore_25f__finishAposName__line2136_2231,jacksoncore_25f__finishAposName__line2136,batch16,batch16__jacksoncore_25f_finishAposName_line2136,1,1,_finishAposName,src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,2136,2231,java,batch16__JacksonCore_25__finishAposName__jacksoncore_25f_finishAposName_line2136,llm,deepseek-coder-v2:16b,ollama,line_edit_prompt_v1,v1,0.8,16,2,14,0.125,0,0,0,1,0,0,,,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,2,,,,,,,,,,,,,False,,0,14,6,0,0,0
batch16__JacksonCore_25__startValueAfterComma__jacksoncore_25f_startValueAfterComma_line812,harness/executions/java/llm/16/batch16__JacksonCore_25__startValueAfterComma__jacksoncore_25f_startValueAfterComma_line812,2026-07-13T13:45:13.217234+00:00,2026-07-13T13:44:52.267702+00:00,2026-07-13T13:45:13.217211+00:00,overwrite,generated,,,defects4j,JacksonCore_25,f,jacksoncore_25f__startValueAfterComma__line812_874,jacksoncore_25f__startValueAfterComma__line812,batch16,batch16__jacksoncore_25f_startValueAfterComma_line812,1,1,_startValueAfterComma,src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,812,874,java,batch16__JacksonCore_25__startValueAfterComma__jacksoncore_25f_startValueAfterComma_line812,llm,deepseek-coder-v2:16b,ollama,line_edit_prompt_v1,v1,0.8,16,16,0,1,0,0,0,0,0,0,,,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,16,,,,,,,,,,,,,False,,0,0,6,0,0,0
batch16__JacksonCore_25__startValueExpectComma__jacksoncore_25f_startValueExpectComma_line642,harness/executions/java/llm/16/batch16__JacksonCore_25__startValueExpectComma__jacksoncore_25f_startValueExpectComma_line642,2026-07-13T13:44:51.827747+00:00,2026-07-13T13:44:26.452557+00:00,2026-07-13T13:44:51.827725+00:00,overwrite,no_valid_mutants,,,defects4j,JacksonCore_25,f,jacksoncore_25f__startValueExpectComma__line642_730,jacksoncore_25f__startValueExpectComma__line642,batch16,batch16__jacksoncore_25f_startValueExpectComma_line642,1,1,_startValueExpectComma,src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,642,730,java,batch16__JacksonCore_25__startValueExpectComma__jacksoncore_25f_startValueExpectComma_line642,llm,deepseek-coder-v2:16b,ollama,line_edit_prompt_v1,v1,0.8,16,0,16,0,0,0,0,16,0,0,,,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,0,,,,,,,,,,,,,False,,0,16,6,0,0,0
batch16__JacksonCore_2__parseFloat__jacksoncore_2f_parseFloat_line1329,harness/executions/java/llm/16/batch16__JacksonCore_2__parseFloat__jacksoncore_2f_parseFloat_line1329,2026-07-13T13:49:08.805112+00:00,2026-07-13T13:48:45.457032+00:00,2026-07-13T13:49:08.805081+00:00,overwrite,generated,,,defects4j,JacksonCore_2,f,jacksoncore_2f__parseFloat__line1329_1421,jacksoncore_2f__parseFloat__line1329,batch16,batch16__jacksoncore_2f_parseFloat_line1329,1,1,_parseFloat,src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java,1329,1421,java,batch16__JacksonCore_2__parseFloat__jacksoncore_2f_parseFloat_line1329,llm,deepseek-coder-v2:16b,ollama,line_edit_prompt_v1,v1,0.8,16,7,9,0.4375,0,0,0,6,0,0,,,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,7,,,,,,,,,,,,,False,,0,9,6,0,0,0
batch16__JacksonCore_4__writeSimpleObject__jacksoncore_4f_writeSimpleObject_line1505,harness/executions/java/llm/16/batch16__JacksonCore_4__writeSimpleObject__jacksoncore_4f_writeSimpleObject_line1505,2026-07-13T13:46:50.874741+00:00,2026-07-13T13:46:31.670470+00:00,2026-07-13T13:46:50.874710+00:00,overwrite,generated,,,defects4j,JacksonCore_4,f,jacksoncore_4f__writeSimpleObject__line1505_1567,jacksoncore_4f__writeSimpleObject__line1505,batch16,batch16__jacksoncore_4f_writeSimpleObject_line1505,1,1,_writeSimpleObject,src/main/java/com/fasterxml/jackson/core/JsonGenerator.java,1505,1567,java,batch16__JacksonCore_4__writeSimpleObject__jacksoncore_4f_writeSimpleObject_line1505,llm,deepseek-coder-v2:16b,ollama,line_edit_prompt_v1,v1,0.8,16,3,13,0.1875,6,0,0,7,0,0,,,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,3,,,,,,,,,,,,,False,,0,13,6,0,0,0
batch16__JacksonDatabind_1__addDeserializerConstructors__jacksondatabind_1f_addDeserializerConstructors_line357,harness/executions/java/llm/16/batch16__JacksonDatabind_1__addDeserializerConstructors__jacksondatabind_1f_addDeserializerConstructors_line357,2026-07-13T13:50:35.212640+00:00,2026-07-13T13:50:07.557198+00:00,2026-07-13T13:50:35.212616+00:00,overwrite,generated,,,defects4j,JacksonDatabind_1,f,jacksondatabind_1f__addDeserializerConstructors__line357_448,jacksondatabind_1f__addDeserializerConstructors__line357,batch16,batch16__jacksondatabind_1f_addDeserializerConstructors_line357,1,1,_addDeserializerConstructors,src/main/java/com/fasterxml/jackson/databind/deser/BasicDeserializerFactory.java,357,448,java,batch16__JacksonDatabind_1__addDeserializerConstructors__jacksondatabind_1f_addDeserializerConstructors_line357,llm,deepseek-coder-v2:16b,ollama,line_edit_prompt_v1,v1,0.8,16,7,9,0.4375,0,0,0,1,0,0,,,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,7,,,,,,,,,,,,,False,,0,9,6,0,0,0
batch16__JacksonDatabind_1__addDeserializerFactoryMethods__jacksondatabind_1f_addDeserializerFactoryMethods_line507,harness/executions/java/llm/16/batch16__JacksonDatabind_1__addDeserializerFactoryMethods__jacksondatabind_1f_addDeserializerFactoryMethods_line507,2026-07-13T13:51:32.791181+00:00,2026-07-13T13:51:04.583128+00:00,2026-07-13T13:51:32.791153+00:00,overwrite,generated,,,defects4j,JacksonDatabind_1,f,jacksondatabind_1f__addDeserializerFactoryMethods__line507_578,jacksondatabind_1f__addDeserializerFactoryMethods__line507,batch16,batch16__jacksondatabind_1f_addDeserializerFactoryMethods_line507,1,1,_addDeserializerFactoryMethods,src/main/java/com/fasterxml/jackson/databind/deser/BasicDeserializerFactory.java,507,578,java,batch16__JacksonDatabind_1__addDeserializerFactoryMethods__jacksondatabind_1f_addDeserializerFactoryMethods_line507,llm,deepseek-coder-v2:16b,ollama,line_edit_prompt_v1,v1,0.8,16,6,10,0.375,1,0,0,9,0,0,,,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,6,,,,,,,,,,,,,False,,0,10,6,0,0,0
batch16__JacksonDatabind_1__resolveCreators__jacksondatabind_1f_resolveCreators_line323,harness/executions/java/llm/16/batch16__JacksonDatabind_1__resolveCreators__jacksondatabind_1f_resolveCreators_line323,2026-07-13T13:52:57.209319+00:00,2026-07-13T13:52:29.543175+00:00,2026-07-13T13:52:57.578238+00:00,overwrite,failure,invalid_json_response,Failed to locate a JSON object in LLM output,defects4j,JacksonDatabind_1,f,jacksondatabind_1f_resolveCreators__line323_403,jacksondatabind_1f_resolveCreators__line323,batch16,batch16__jacksondatabind_1f_resolveCreators_line323,1,1,resolveCreators,src/main/java/com/fasterxml/jackson/databind/introspect/AnnotatedClass.java,323,403,java,batch16__JacksonDatabind_1__resolveCreators__jacksondatabind_1f_resolveCreators_line323,llm,deepseek-coder-v2:16b,ollama,line_edit_prompt_v1,v1,0.8,16,0,16,0,0,0,0,0,0,0,,,batch_once,,,,,,,,,,Failed to locate a JSON object in LLM output,16,,,,,,,,,,,,,True,Failed to locate a JSON object in LLM output,1,0,6,0,0,0
batch16__JacksonDatabind_1__resolve__jacksondatabind_1f_resolve_line255,harness/executions/java/llm/16/batch16__JacksonDatabind_1__resolve__jacksondatabind_1f_resolve_line255,2026-07-13T13:51:59.601260+00:00,2026-07-13T13:51:33.238146+00:00,2026-07-13T13:51:59.601237+00:00,overwrite,generated,,,defects4j,JacksonDatabind_1,f,jacksondatabind_1f_resolve__line255_328,jacksondatabind_1f_resolve__line255,batch16,batch16__jacksondatabind_1f_resolve_line255,1,1,resolve,src/main/java/com/fasterxml/jackson/databind/ser/std/BeanSerializerBase.java,255,328,java,batch16__JacksonDatabind_1__resolve__jacksondatabind_1f_resolve_line255,llm,deepseek-coder-v2:16b,ollama,line_edit_prompt_v1,v1,0.8,16,11,5,0.6875,1,0,0,4,0,0,,,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,11,,,,,,,,,,,,,False,,0,5,6,0,0,0
batch16__JacksonDatabind_1__serialize__jacksondatabind_1f_serialize_line203,harness/executions/java/llm/16/batch16__JacksonDatabind_1__serialize__jacksondatabind_1f_serialize_line203,2026-07-13T13:49:35.782445+00:00,2026-07-13T13:49:09.247188+00:00,2026-07-13T13:49:36.133199+00:00,overwrite,failure,invalid_json_response,"Failed to parse extracted JSON object: Expecting ',' delimiter: line 105 column 47 (char 3984)",defects4j,JacksonDatabind_1,f,jacksondatabind_1f_serialize__line203_303,jacksondatabind_1f_serialize__line203,batch16,batch16__jacksondatabind_1f_serialize_line203,1,1,serialize,src/main/java/com/fasterxml/jackson/databind/util/TokenBuffer.java,203,303,java,batch16__JacksonDatabind_1__serialize__jacksondatabind_1f_serialize_line203,llm,deepseek-coder-v2:16b,ollama,line_edit_prompt_v1,v1,0.8,16,0,16,0,0,0,0,0,0,0,,,batch_once,,,,,,,,,,"Failed to parse extracted JSON object: Expecting ',' delimiter: line 105 column 47 (char 3984)",16,,,,,,,,,,,,,True,"Failed to parse extracted JSON object: Expecting ',' delimiter: line 105 column 47 (char 3984)",1,0,6,0,0,0
batch16__JacksonDatabind_2__buildCollectionSerializer__jacksondatabind_2f_buildCollectionSerializer_line598,harness/executions/java/llm/16/batch16__JacksonDatabind_2__buildCollectionSerializer__jacksondatabind_2f_buildCollectionSerializer_line598,2026-07-13T13:52:29.058975+00:00,2026-07-13T13:51:59.989095+00:00,2026-07-13T13:52:29.058946+00:00,overwrite,generated,,,defects4j,JacksonDatabind_2,f,jacksondatabind_2f_buildCollectionSerializer__line598_660,jacksondatabind_2f_buildCollectionSerializer__line598,batch16,batch16__jacksondatabind_2f_buildCollectionSerializer_line598,1,1,buildCollectionSerializer,src/main/java/com/fasterxml/jackson/databind/ser/BasicSerializerFactory.java,598,660,java,batch16__JacksonDatabind_2__buildCollectionSerializer__jacksondatabind_2f_buildCollectionSerializer_line598,llm,deepseek-coder-v2:16b,ollama,line_edit_prompt_v1,v1,0.8,16,13,3,0.8125,0,0,0,3,0,0,,,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,13,,,,,,,,,,,,,False,,0,3,6,0,0,0
batch16__JacksonDatabind_2__forType__jacksondatabind_2f_forType_line63,harness/executions/java/llm/16/batch16__JacksonDatabind_2__forType__jacksondatabind_2f_forType_line63,2026-07-13T13:53:51.184060+00:00,2026-07-13T13:53:25.035233+00:00,2026-07-13T13:53:51.184032+00:00,overwrite,generated,,,defects4j,JacksonDatabind_2,f,jacksondatabind_2f_forType__line63_100,jacksondatabind_2f_forType__line63,batch16,batch16__jacksondatabind_2f_forType_line63,1,1,forType,src/main/java/com/fasterxml/jackson/databind/deser/std/StdKeyDeserializer.java,63,100,java,batch16__JacksonDatabind_2__forType__jacksondatabind_2f_forType_line63,llm,deepseek-coder-v2:16b,ollama,line_edit_prompt_v1,v1,0.8,16,5,11,0.3125,0,0,0,11,0,0,,,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,5,,,,,,,,,,,,,False,,0,11,6,0,0,0
batch16__JacksonDatabind_59__deserializeFromObject__jacksondatabind_59f_deserializeFromObject_line60,harness/executions/java/llm/16/batch16__JacksonDatabind_59__deserializeFromObject__jacksondatabind_59f_deserializeFromObject_line60,2026-07-13T13:54:53.941475+00:00,2026-07-13T13:54:23.647494+00:00,2026-07-13T13:54:54.282557+00:00,overwrite,failure,invalid_json_response,"Failed to parse extracted JSON object: Expecting ',' delimiter: line 105 column 51 (char 4235)",defects4j,JacksonDatabind_59,f,jacksondatabind_59f_deserializeFromObject__line60_156,jacksondatabind_59f_deserializeFromObject__line60,batch16,batch16__jacksondatabind_59f_deserializeFromObject_line60,1,1,deserializeFromObject,src/main/java/com/fasterxml/jackson/databind/deser/std/ThrowableDeserializer.java,60,156,java,batch16__JacksonDatabind_59__deserializeFromObject__jacksondatabind_59f_deserializeFromObject_line60,llm,deepseek-coder-v2:16b,ollama,line_edit_prompt_v1,v1,0.8,16,0,16,0,0,0,0,0,0,0,,,batch_once,,,,,,,,,,"Failed to parse extracted JSON object: Expecting ',' delimiter: line 105 column 51 (char 4235)",16,,,,,,,,,,,,,True,"Failed to parse extracted JSON object: Expecting ',' delimiter: line 105 column 51 (char 4235)",1,0,6,0,0,0
batch16__JacksonDatabind_80__deserializeUsingProperties__jacksondatabind_80f_deserializeUsingProperties_line328,harness/executions/java/llm/16/batch16__JacksonDatabind_80__deserializeUsingProperties__jacksondatabind_80f_deserializeUsingProperties_line328,2026-07-13T13:50:07.122502+00:00,2026-07-13T13:49:36.242994+00:00,2026-07-13T13:50:07.122478+00:00,overwrite,generated,,,defects4j,JacksonDatabind_80,f,jacksondatabind_80f__deserializeUsingProperties__line328_402,jacksondatabind_80f__deserializeUsingProperties__line328,batch16,batch16__jacksondatabind_80f_deserializeUsingProperties_line328,1,1,_deserializeUsingProperties,src/main/java/com/fasterxml/jackson/databind/deser/std/EnumMapDeserializer.java,328,402,java,batch16__JacksonDatabind_80__deserializeUsingProperties__jacksondatabind_80f_deserializeUsingProperties_line328,llm,deepseek-coder-v2:16b,ollama,line_edit_prompt_v1,v1,0.8,16,3,13,0.1875,0,0,0,13,0,0,,,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,3,,,,,,,,,,,,,False,,0,13,6,0,0,0
batch16__JacksonDatabind_80__isValuePresent__jacksondatabind_80f_isValuePresent_line179,harness/executions/java/llm/16/batch16__JacksonDatabind_80__isValuePresent__jacksondatabind_80f_isValuePresent_line179,2026-07-13T13:51:04.187777+00:00,2026-07-13T13:50:35.641114+00:00,2026-07-13T13:51:04.187753+00:00,overwrite,generated,,,defects4j,JacksonDatabind_80,f,jacksondatabind_80f__isValuePresent__line179_275,jacksondatabind_80f__isValuePresent__line179,batch16,batch16__jacksondatabind_80f_isValuePresent_line179,1,1,_isValuePresent,src/main/java/com/fasterxml/jackson/databind/ser/std/ReferenceTypeSerializer.java,179,275,java,batch16__JacksonDatabind_80__isValuePresent__jacksondatabind_80f_isValuePresent_line179,llm,deepseek-coder-v2:16b,ollama,line_edit_prompt_v1,v1,0.8,16,9,7,0.5625,0,0,0,7,0,0,,,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,9,,,,,,,,,,,,,False,,0,7,6,0,0,0
batch16__JacksonDatabind_96__getSetterInfo__jacksondatabind_96f_getSetterInfo_line242,harness/executions/java/llm/16/batch16__JacksonDatabind_96__getSetterInfo__jacksondatabind_96f_getSetterInfo_line242,2026-07-13T13:53:24.596341+00:00,2026-07-13T13:52:57.691173+00:00,2026-07-13T13:53:24.596317+00:00,overwrite,generated,,,defects4j,JacksonDatabind_96,f,jacksondatabind_96f__getSetterInfo__line242_315,jacksondatabind_96f__getSetterInfo__line242,batch16,batch16__jacksondatabind_96f_getSetterInfo_line242,1,1,_getSetterInfo,src/main/java/com/fasterxml/jackson/databind/introspect/POJOPropertyBuilder.java,242,315,java,batch16__JacksonDatabind_96__getSetterInfo__jacksondatabind_96f_getSetterInfo_line242,llm,deepseek-coder-v2:16b,ollama,line_edit_prompt_v1,v1,0.8,16,11,5,0.6875,2,0,0,3,0,0,,,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,11,,,,,,,,,,,,,False,,0,5,6,0,0,0
batch16__JacksonDatabind_96__idFrom__jacksondatabind_96f_idFrom_line66,harness/executions/java/llm/16/batch16__JacksonDatabind_96__idFrom__jacksondatabind_96f_idFrom_line66,2026-07-13T13:54:23.175634+00:00,2026-07-13T13:53:51.581016+00:00,2026-07-13T13:54:23.175610+00:00,overwrite,generated,,,defects4j,JacksonDatabind_96,f,jacksondatabind_96f__idFrom__line66_115,jacksondatabind_96f__idFrom__line66,batch16,batch16__jacksondatabind_96f_idFrom_line66,1,1,_idFrom,src/main/java/com/fasterxml/jackson/databind/jsontype/impl/ClassNameIdResolver.java,66,115,java,batch16__JacksonDatabind_96__idFrom__jacksondatabind_96f_idFrom_line66,llm,deepseek-coder-v2:16b,ollama,line_edit_prompt_v1,v1,0.8,16,8,8,0.5,0,0,0,8,0,0,,,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,8,,,,,,,,,,,,,False,,0,8,6,0,0,0
batch16__JacksonXml_1__findAnnotation__jacksonxml_1f_findAnnotation_line82,harness/executions/java/llm/16/batch16__JacksonXml_1__findAnnotation__jacksonxml_1f_findAnnotation_line82,2026-07-13T13:57:37.770092+00:00,2026-07-13T13:57:18.122130+00:00,2026-07-13T13:57:37.770068+00:00,overwrite,generated,,,defects4j,JacksonXml_1,f,jacksonxml_1f_findAnnotation__line82_128,jacksonxml_1f_findAnnotation__line82,batch16,batch16__jacksonxml_1f_findAnnotation_line82,1,1,findAnnotation,src/main/java/com/fasterxml/jackson/dataformat/xml/jaxb/XmlJaxbAnnotationIntrospector.java,82,128,java,batch16__JacksonXml_1__findAnnotation__jacksonxml_1f_findAnnotation_line82,llm,deepseek-coder-v2:16b,ollama,line_edit_prompt_v1,v1,0.8,16,6,10,0.375,4,0,0,6,0,0,,,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,6,,,,,,,,,,,,,False,,0,10,6,0,0,0
batch16__JacksonXml_1__findRootName__jacksonxml_1f_findRootName_line63,harness/executions/java/llm/16/batch16__JacksonXml_1__findRootName__jacksonxml_1f_findRootName_line63,2026-07-13T13:59:18.065897+00:00,2026-07-13T13:58:57.616283+00:00,2026-07-13T13:59:18.065874+00:00,overwrite,generated,,,defects4j,JacksonXml_1,f,jacksonxml_1f__findRootName__line63_91,jacksonxml_1f__findRootName__line63,batch16,batch16__jacksonxml_1f_findRootName_line63,1,1,_findRootName,src/main/java/com/fasterxml/jackson/dataformat/xml/util/XmlRootNameLookup.java,63,91,java,batch16__JacksonXml_1__findRootName__jacksonxml_1f_findRootName_line63,llm,deepseek-coder-v2:16b,ollama,line_edit_prompt_v1,v1,0.8,16,8,8,0.5,0,0,0,8,0,0,,,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,8,,,,,,,,,,,,,False,,0,8,6,0,0,0
batch16__JacksonXml_1__hasXMLFormat__jacksonxml_1f_hasXMLFormat_line682,harness/executions/java/llm/16/batch16__JacksonXml_1__hasXMLFormat__jacksonxml_1f_hasXMLFormat_line682,2026-07-13T13:55:17.621464+00:00,2026-07-13T13:54:54.396870+00:00,2026-07-13T13:55:17.621434+00:00,overwrite,generated,,,defects4j,JacksonXml_1,f,jacksonxml_1f_hasXMLFormat__line682_770,jacksonxml_1f_hasXMLFormat__line682,batch16,batch16__jacksonxml_1f_hasXMLFormat_line682,1,1,hasXMLFormat,src/main/java/com/fasterxml/jackson/dataformat/xml/XmlFactory.java,682,770,java,batch16__JacksonXml_1__hasXMLFormat__jacksonxml_1f_hasXMLFormat_line682,llm,deepseek-coder-v2:16b,ollama,line_edit_prompt_v1,v1,0.8,16,8,8,0.5,0,0,0,0,0,0,,,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,8,,,,,,,,,,,,,False,,0,8,6,0,0,0
batch16__JacksonXml_1__isOutputAsCData__jacksonxml_1f_isOutputAsCData_line43,harness/executions/java/llm/16/batch16__JacksonXml_1__isOutputAsCData__jacksonxml_1f_isOutputAsCData_line43,2026-07-13T13:56:27.896223+00:00,2026-07-13T13:56:02.102488+00:00,2026-07-13T13:56:27.896198+00:00,overwrite,generated,,,defects4j,JacksonXml_1,f,jacksonxml_1f_isOutputAsCData__line43_141,jacksonxml_1f_isOutputAsCData__line43,batch16,batch16__jacksonxml_1f_isOutputAsCData_line43,1,1,isOutputAsCData,src/main/java/com/fasterxml/jackson/dataformat/xml/XmlAnnotationIntrospector.java,43,141,java,batch16__JacksonXml_1__isOutputAsCData__jacksonxml_1f_isOutputAsCData_line43,llm,deepseek-coder-v2:16b,ollama,line_edit_prompt_v1,v1,0.8,16,12,4,0.75,4,0,0,0,0,0,,,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,12,,,,,,,,,,,,,False,,0,4,6,0,0,0
batch16__JacksonXml_1__nextTextValue__jacksonxml_1f_nextTextValue_line594,harness/executions/java/llm/16/batch16__JacksonXml_1__nextTextValue__jacksonxml_1f_nextTextValue_line594,2026-07-13T13:57:17.708998+00:00,2026-07-13T13:56:55.037095+00:00,2026-07-13T13:57:17.708974+00:00,overwrite,generated,,,defects4j,JacksonXml_1,f,jacksonxml_1f_nextTextValue__line594_688,jacksonxml_1f_nextTextValue__line594,batch16,batch16__jacksonxml_1f_nextTextValue_line594,1,1,nextTextValue,src/main/java/com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java,594,688,java,batch16__JacksonXml_1__nextTextValue__jacksonxml_1f_nextTextValue_line594,llm,deepseek-coder-v2:16b,ollama,line_edit_prompt_v1,v1,0.8,16,16,0,1,0,0,0,0,0,0,,,batch_once,,,,,,,,,,Prompt file: prompts/line_edit_prompt_v1.txt; Config file: configs/tmp_batch_config.json,16,,,,,,,,,,,,,False,,0,0,6,0,0,0
